time,dF,dRV
0.0,-0.004534608253182529,17.944196089062885
0.2505,-0.004848307127460941,19.764225091954806
0.501,-0.0052190554215718775,21.586406051814826
0.7515,-0.00563595242863532,23.240979876072192
1.002,-0.006089604766185101,24.67144511474794
1.2525,-0.006599202894750147,26.032052723250544
1.503,-0.007131199509136286,27.238360476296826
1.7535,-0.007673919080789592,28.3216452405711
2.004,-0.008216641572892276,29.16024729330253
2.2545,-0.008748203929571059,29.709766936478587
2.505,-0.009260321391632303,30.027855969296873
2.7555,-0.009742631552367688,30.111669210593416
3.006,-0.010182904297309522,30.002096561460455
3.2565,-0.010570123026772387,29.8247256313548
3.507,-0.010902341179553271,29.616033994950595
3.7575,-0.011178912885084057,29.29499488281117
4.008,-0.011395769308661916,28.835480012216212
4.2585,-0.011549109134359515,28.239291885360036
4.509,-0.011634894276934156,27.47830578099162
4.7595,-0.011652193616078851,26.58350867716631
5.01,-0.011601754436786793,25.57317505930606
5.2605,-0.011485230452428222,24.455896619653544
5.511,-0.01130546850594415,23.241644019899677
5.7615,-0.011066423910133771,21.942075996334772
6.012,-0.010773042694122686,20.570775265425524
6.2625,-0.010430200644608683,19.130116483331427
6.513,-0.010040321333172368,17.726213399638734
6.7635,-0.009612279036348531,16.584512234896106
7.014,-0.009163478665363196,15.813823820298047
7.2645,-0.008717635560426207,15.401662646307683
7.515,-0.008293865085456993,15.184077972148517
7.7655,-0.007901114821220346,15.07150666950336
8.016,-0.007550170033012241,15.098460360130321
8.2665,-0.007253260910971645,15.308701770545476
8.517,-0.0070184553639389795,15.684956342090327
8.7675,-0.006851045784861396,16.203496703658505
9.018,-0.006753400825291083,16.8352933547788
9.2685,-0.00672453279538612,17.532356788293974
9.519,-0.006756639614952793,18.163409378558192
9.7695,-0.006837412003774236,18.6195604405208
10.02,-0.006955157752661951,18.89381508959109
10.2705,-0.00709669851030674,19.143016678923804
10.521,-0.0072628929251171825,19.55670175957677
10.7715,-0.007455311706552666,20.143543324318603
11.022,-0.007669173153955462,20.91084795281818
11.2725,-0.007903478659266997,21.87191490404524
11.523,-0.008157615911235911,22.909881393564167
11.7735,-0.008419747854024402,23.898828225229693
12.024,-0.008674229524587643,24.73730027528112
12.2745,-0.008919206994976739,25.433757437037556
12.525,-0.009157993617921715,26.05361838224147
12.7755,-0.009386100160663928,26.538677268831925
13.026,-0.00960113598653809,26.94425016893905
13.2765,-0.009799410732249256,27.370223591777957
13.527,-0.009984666181135438,27.821688999569684
13.7775,-0.010160588472133459,28.192207643008338
14.028,-0.010326366974426618,28.440535016529257
14.2785,-0.010479308696248923,28.535260988254695
14.529,-0.01061614226807426,28.542569956202318
14.7795,-0.01073819363228901,28.457908828185978
15.03,-0.010845293848015542,28.233701147744437
15.2805,-0.010935145580505456,27.867420059071563
15.531,-0.011004452044497424,27.338558518541756
15.7815,-0.011045560089693695,26.558718184688733
16.032,-0.011051426621806987,25.5340836539342
16.2825,-0.011023153066493995,24.39318785851868
16.533,-0.010961496034590986,23.195810754062517
16.7835,-0.01086601195495179,21.971431506062963
17.034,-0.010736028176408823,20.758667222926814
17.2845,-0.010571710526754763,19.583671500989897
17.535,-0.010373405270420655,18.463272857115033
17.7855,-0.010141557344805121,17.411181748133295
18.036,-0.00987686619247821,16.433993942442854
18.2865,-0.00958030696312665,15.531005515100567
18.537,-0.009253146549698825,14.694508996584371
18.7875,-0.008896210785205872,13.89095451088041
19.038,-0.008506036670125831,12.993393066879172
19.2885,-0.008076141369753874,11.840406845643392
19.539,-0.007605234611911531,10.450410400842992
19.7895,-0.007100308736768944,8.941850673508528
20.04,-0.006576869897142682,7.488488777569618
20.2905,-0.006051487866831552,6.187676743806909
20.541,-0.005536259428548979,5.032662589573604
20.7915,-0.005036362890391119,4.010742994369947
21.042,-0.004560208437011962,3.1362849525715304
21.2925,-0.004114796139214103,2.41982908234898
21.543,-0.003705556713447608,1.8674336577351245
21.7935,-0.003333980286939593,1.5310917965782822
22.044,-0.00300106606353586,1.5428713294815186
22.2945,-0.002713832332920363,1.9897821287462394
22.545,-0.0024810734978508425,2.8887380926568866
22.7955,-0.002309375701616155,4.039873338349984
23.046,-0.0021979235654323278,5.2520526266367495
23.2965,-0.0021458573444277343,6.511004666815557
23.547,-0.0021536735245197263,7.78844631283769
23.7975,-0.0022165923547861266,9.024096125391885
24.048,-0.002335241982178542,10.274022671063594
24.2985,-0.0025040240541362975,11.568056751598995
24.549,-0.00271573341236187,12.978226731528267
24.7995,-0.0029781166815459168,14.486501538694224
25.05,-0.003292471963192019,15.988546307063881
25.3005,-0.003653979477116204,17.478320649392163
25.551,-0.004057610159206534,18.867603580691885
25.8015,-0.004491261958777586,20.02805977846664
26.052,-0.004942626911400486,20.933463302227548
26.3025,-0.005405790178033226,21.6651262055859
26.553,-0.005872609904989624,22.22989679975002
26.8035,-0.006333635872955641,22.62243545902885
27.054,-0.0067812305969618975,22.814378313908215
27.3045,-0.007200528096075808,22.799885353595265
27.555,-0.00758180816690317,22.603490730825257
27.8055,-0.007917099240986169,22.251671345875327
28.056,-0.008198001470835367,21.76944713457812
28.3065,-0.008418493955965294,21.281483763651494
28.557,-0.008589284719713283,20.848716209789124
28.8075,-0.008698251132854672,20.37284247304611
29.058,-0.008743257790833786,19.82952152379763
29.3085,-0.008724093912718812,19.20348063990596
29.559,-0.008638495408901157,18.41385588710862
29.8095,-0.008487923172485739,17.483943311608865
30.06,-0.008279516561906241,16.48071878657086
30.3105,-0.008019835565315903,15.41355614437462
30.561,-0.007716262023335377,14.292524413344728
30.8115,-0.007376823113201135,13.130321946015115
31.062,-0.007009932893920172,11.942398287641183
31.3125,-0.006622048141956006,10.793727484290931
31.563,-0.006219536178102125,9.855869594661806
31.8135,-0.005826820118619554,9.345775118778485
32.064,-0.005453994001445244,9.28463343081012
32.3145,-0.0051229068467904555,9.577564576337808
32.565,-0.004849119966507617,10.120725679006334
32.8155,-0.004642598096192879,10.888189305336713
33.066,-0.00451065969645498,11.854710260425277
33.3165,-0.004457879871234477,12.988012549148667
33.567,-0.004485947937999402,14.24989710959525
33.8175,-0.004593622552608004,15.597507599660963
34.068,-0.004776785458816843,16.98471105423573
34.3185,-0.005027934079572874,18.33745700433815
34.569,-0.005332739696201151,19.50525120971936
34.8195,-0.005673882584883939,20.39378085797663
35.07,-0.006036355326882411,20.993659373486246
35.3205,-0.00640614962674284,21.478998506121055
35.571,-0.006780356507936583,22.02684635698028
35.8215,-0.007158193854808644,22.61455846434466
36.072,-0.0075328618960055355,23.228923686756303
36.3225,-0.007899826036931961,23.893936512943064
36.573,-0.008255161008294827,24.503261496531287
36.8235,-0.008587999204335187,24.979068911887357
37.074,-0.008886427366981137,25.27902100605649
37.3245,-0.009148764789582781,25.425327663290254
37.575,-0.009374814384637256,25.46553815436633
37.8255,-0.009561514705124773,25.37674757169472
38.076,-0.009706652528762778,25.17760059424192
38.3265,-0.00980704384160383,24.959203174260217
38.577,-0.009866952973554832,24.73482137736773
38.8275,-0.009891187139697189,24.421813655019935
39.078,-0.009881425590350334,24.00344175107682
39.3285,-0.00983928071094187,23.475488465426903
39.579,-0.009766488328847509,22.836928873621634
39.8295,-0.00966485668757508,22.090324686171233
40.08,-0.009536220164756084,21.241984345287218
40.3305,-0.009382330452976692,20.302957880518214
40.581,-0.009203603013940681,19.31030236954416
40.8315,-0.008999425602589615,18.236146935819328
41.082,-0.00877055150730222,17.065839808465554
41.3325,-0.008523722990678545,15.890806789627494
41.583,-0.008263917214883336,14.760150201162396
41.8335,-0.007992943146545741,13.751908764264973
42.084,-0.007714250462311256,13.00765765876568
42.3345,-0.007438851137494478,12.555396956877626
42.585,-0.007176414941551239,12.314492782817409
42.8355,-0.006932076473719253,12.264949972425319
43.086,-0.0067097437474582305,12.392004102482748
43.3365,-0.006512322132263919,12.671920984918428
43.587,-0.006341639536624449,13.073207396731254
43.8375,-0.0061977715775506925,13.533328568588008
44.088,-0.006075180849544412,13.899333188088985
44.3385,-0.0059638444512788635,14.015844720769497
44.589,-0.005858836747601038,13.903994161412133
44.8395,-0.005761630270032453,13.65922583272634
45.09,-0.005677806734716731,13.378045668732037
45.3405,-0.005607087234119304,13.038141748045692
45.591,-0.005547931197397913,12.636367779099308
45.8415,-0.005500341853632101,12.206581352748124
46.092,-0.005464617387135855,11.784541918899716
46.3425,-0.005438771847659156,11.379631364781485
46.593,-0.005419853334581709,10.998655522240746
46.8435,-0.005403477067334367,10.659541249806553
47.094,-0.005383025937578249,10.469966875836997
47.3445,-0.005358002312978058,10.50071786021829
47.595,-0.005329623332506795,10.760603153872927
47.8455,-0.005298830555534483,11.109930348632139
48.096,-0.005261583495935287,11.3878133289621
48.3465,-0.005216703926804305,11.62382798144761
48.597,-0.005166771785984235,11.837460404563533
48.8475,-0.005110682155266685,11.987883085173456
49.098,-0.005052042971642937,12.120059202747653
49.3485,-0.004992192704022582,12.22928164460308
49.599,-0.004930741337836037,12.343550760988888
49.8495,-0.0048733167490127155,12.452464695226807
50.1,-0.0048205819484700005,12.591487708082916
50.3505,-0.004777089393697365,12.78236969708626
50.601,-0.004748472598662194,12.976509479978567
50.8515,-0.004734047391549904,13.058859924266068
51.102,-0.004732439916293219,13.039403926372888
51.3525,-0.00474730937677607,13.00690009728704
51.603,-0.004779511652281571,12.976728667513015
51.8535,-0.004828915046000507,12.961152613595145
52.104,-0.004894498567910214,12.971557153793059
52.3545,-0.004974378840553545,13.017261004905317
52.605,-0.0050658646193791675,13.104408077203033
52.8555,-0.005165537389989729,13.235025054428341
53.106,-0.005269291420017584,13.407698037267748
53.3565,-0.00537025317867259,13.687515854269733
53.607,-0.0054670807375210555,14.106433011455842
53.8575,-0.005558931910260556,14.542416517813933
54.108,-0.005639046359488108,14.915694109436203
54.3585,-0.005698656725666289,15.112469786704779
54.609,-0.005728222403578034,15.050994064666511
54.8595,-0.0057229131068178745,14.753101660813641
55.11,-0.0056868283658503774,14.339229550841056
55.3605,-0.005624145693994744,13.85238712213784
55.611,-0.0055375473276032,13.296450681861261
55.8615,-0.005429874226707783,12.677726116698038
56.112,-0.005309176046396151,12.03894081730991
56.3625,-0.00517590643458975,11.385224323784497
56.613,-0.005029062741769446,10.832975921727286
56.8635,-0.004873296293605057,10.546911422493457
57.114,-0.004722022415182942,10.548138283437824
57.3645,-0.004589302070017181,10.788239998745532
57.615,-0.0044846657020713105,11.16746701794812
57.8655,-0.004413033338342408,11.660872213272457
58.116,-0.004377727856022365,12.246437831660186
58.3665,-0.004379626873689433,12.910686611039122
58.617,-0.004417190787623913,13.673024586619578
58.8675,-0.00449120121021031,14.53246681747657
59.118,-0.004602780176526203,15.467042571885015
59.3685,-0.0047517751368478,16.41694325147031
59.619,-0.004932198082665934,17.245292260335784
59.8695,-0.005134503803917802,17.880062557854888
60.12,-0.005351136708359879,18.310164636675907
60.3705,-0.005572914651151624,18.657153532108072
60.621,-0.005800439807455843,19.07902152255332
60.8715,-0.006037072574109733,19.538970588784245
61.122,-0.00628151978991525,19.984034668298346
61.3725,-0.006530889708936231,20.429584652185618
61.623,-0.006782827460341558,20.835660421733337
61.8735,-0.007032968407296255,21.19195400612174
62.124,-0.007275815303178074,21.472803017371
62.3745,-0.007506937498480711,21.68758104972901
62.625,-0.00772157575414935,21.829285555120137
62.8755,-0.007914831781763505,21.888056609505007
63.126,-0.008081526038180326,21.85466170245031
63.3765,-0.00821322032344408,21.74585552328585
63.627,-0.008304588715629434,21.510477728741925
63.8775,-0.008352013496168993,21.071267514855773
64.128,-0.00835487038827288,20.469339223593227
64.3785,-0.008317001804664673,19.772024788592873
64.629,-0.008240206003068004,18.993258135556292
64.8795,-0.008126320530786758,18.141495841197106
65.13,-0.007977599970149695,17.226641416596664
65.3805,-0.007796651300439715,16.2599123663226
65.631,-0.007586363693301202,15.25359020753622
65.8815,-0.007348504941078337,14.184514410766814
66.132,-0.00708264376677519,13.014857772350055
66.3825,-0.006792395188481683,11.804455250940213
66.633,-0.006482213928172347,10.595170340874507
66.8835,-0.0061552828795065325,9.500963776399585
67.134,-0.005815875581940753,8.681854604820636
67.3845,-0.005476032475213529,8.216620313130278
67.635,-0.005150439004823558,8.04209085717495
67.8855,-0.004850193901775725,8.134058519918085
68.136,-0.004584525803512456,8.441786997038154
68.3865,-0.004359347923332333,8.92294048024172
68.637,-0.004178604802448153,9.54742716322339
68.8875,-0.004044575439100772,10.275705425697819
69.138,-0.00395507881577019,10.994901399978707
69.3885,-0.0039030991977857636,11.56598431117817
69.639,-0.0038837385369861355,11.979185587167148
69.8895,-0.0038948373397077922,12.279240892330726
70.14,-0.003939629977057883,12.563434504767049
70.3905,-0.0040172194217248415,12.835910074710618
70.641,-0.00412492765906257,13.092907165195173
70.8915,-0.004258791042816348,13.331207272519835
71.142,-0.004413695584019725,13.547602628331369
71.3925,-0.004582399406135059,13.732384172209079
71.643,-0.0047501219879428624,13.841643440480377
71.8935,-0.0049166112637925394,13.89583769175801
72.144,-0.005069634463723999,13.899128978641038
72.3945,-0.005200905303851064,13.87692375966097
72.645,-0.0053050418978026715,13.862633467506953
72.8955,-0.0053814755514706,13.807213167512009
73.146,-0.005424723022280843,13.594107016792941
73.3965,-0.005433287426998225,13.282133077593809
73.647,-0.005410585994854959,12.94146206005385
73.8975,-0.0053581352797136645,12.56981947627318
74.148,-0.005277828807237711,12.163108169866252
74.3985,-0.005171928163062919,11.717244217328004
74.649,-0.005042994253247025,11.22882619895076
74.8995,-0.004893814313853457,10.695746073961505
75.15,-0.004727326860755242,10.117697946856882
75.4005,-0.004546546736923292,9.496548780071103
75.651,-0.004354424701035145,8.834090274177816
75.9015,-0.004151582320467242,8.081853649573286
76.152,-0.003939373008980077,7.256268562493894
76.4025,-0.0037229990654389523,6.428228976010491
76.653,-0.0035052647859379355,5.629058509363149
76.9035,-0.0032852651183755996,4.977809363103004
77.154,-0.0030691205962273546,4.562894120942856
77.4045,-0.0028672228273529795,4.401509914191692
77.655,-0.002689173681526039,4.4577635519512535
77.9055,-0.002540684357042376,4.68543402685153
78.156,-0.002424886313847522,5.078358364104318
78.4065,-0.0023433408903482467,5.644422395515401
78.657,-0.0022974920325071124,6.413410617411987
78.9075,-0.002290605923327187,7.3169764002191435
